S3A_SL_1_RBT____20170422T183617_20170422T183917_20181003T035909_0179_017_013______LR1_R_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('608112e6-d4c1-4d10-aa8e-da0240a05119')
S3A_SL_1_RBT____20170422T165518_20170422T165818_20181003T035719_0180_017_012______LR1_R_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('fdb1edf3-7f39-461f-8634-6e750cf7ab48')
S3A_SL_1_RBT____20170422T151719_20170422T152019_20181003T035517_0179_017_011______LR1_R_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('af041b43-fd38-4398-b148-7e40f8deff9a')
S3A_SL_1_RBT____20170422T151419_20170422T151719_20181003T035504_0179_017_011______LR1_R_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('04290fa3-1ff4-4f3d-a870-25b8641f7c5c')
S3A_SL_1_RBT____20170422T133920_20170422T134220_20181003T035329_0179_017_010______LR1_R_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('7a4f86d0-e2d8-4216-b0dc-e8ec97c46f12')
S3A_SL_1_RBT____20170422T115521_20170422T115821_20181003T035130_0179_017_009______LR1_R_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('8c95923b-730d-4d2b-a213-00544fe19ad7')
S3A_SL_1_RBT____20170422T133320_20170422T133620_20181003T035346_0179_017_010______LR1_R_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('5ffa6aea-6018-4a19-aea7-9ab8bddb7997')
S3A_SL_1_RBT____20170422T115221_20170422T115521_20181003T035141_0179_017_009______LR1_R_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('b62b99e1-e244-49a7-9d5c-e1ef3fa1dad4')
S3A_SL_1_RBT____20170422T133620_20170422T133920_20181003T035347_0179_017_010______LR1_R_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('3052998c-cc31-42ad-8b47-1a2ce1766db0')
S3A_OL_1_EFR____20170422T165518_20170422T165818_20180417T082315_0180_017_012_1620_LR2_R_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('3c97b150-15b0-4194-87a1-c72c611d6f72')
S3A_OL_1_EFR____20170422T183617_20170422T183917_20180417T083332_0179_017_013_1620_LR2_R_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('1cc3110d-d6b5-4e9a-b2a5-b06bf8d94611')
S3A_OL_1_EFR____20170422T133620_20170422T133920_20180417T082641_0179_017_010_1800_LR2_R_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('5464f6c4-3fdd-4562-9465-55aad1ad5ea4')
S3A_OL_1_EFR____20170422T133320_20170422T133620_20180417T082553_0179_017_010_1620_LR2_R_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('35dfa850-8e80-4953-948e-42407feb181e')
S3A_OL_1_EFR____20170422T133920_20170422T134220_20180417T082720_0179_017_010_1980_LR2_R_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('5c39816c-3a90-4bb0-a0b6-fb1746787947')
S3A_OL_1_EFR____20170422T151719_20170422T152019_20180417T083828_0179_017_011_1800_LR2_R_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('add68cf4-c0b8-44ff-808f-d8cae8bb6f2e')
S3A_OL_1_EFR____20170422T151419_20170422T151719_20180417T083736_0179_017_011_1620_LR2_R_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('bd385593-08be-48f6-afa1-f06497c4e2dc')
S3A_OL_1_EFR____20170422T115221_20170422T115521_20180417T083419_0179_017_009_1620_LR2_R_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('d5f44943-f2bf-4f9f-8738-37cd24f0919f')
S3A_OL_1_EFR____20170422T115521_20170422T115821_20180417T083503_0179_017_009_1800_LR2_R_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('4187eb70-c6ed-44fe-b179-d80f63d6b2f5')
