S3A_SL_1_RBT____20190403T180248_20190403T180548_20190405T024810_0179_043_141_1620_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('1feb0bc3-6240-43fb-b2f5-de07802ae082')
S3A_SL_1_RBT____20190403T162148_20190403T162448_20190405T003455_0179_043_140_1620_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('2a0d12b6-800c-438a-a338-886dcf8a5762')
S3A_SL_1_RBT____20190403T144049_20190403T144349_20190404T224644_0179_043_139_1620_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('e090e6ca-8509-4230-ad22-9cacf11cf18c')
S3A_SL_1_RBT____20190403T144349_20190403T144649_20190404T224752_0179_043_139_1800_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('3902c96f-704e-4a68-b880-32282979cde3')
S3A_SL_1_RBT____20190403T130550_20190403T130850_20190404T215422_0179_043_138_1980_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('0dacfea4-ea95-447f-9628-d7d2feeb3aac')
S3A_SL_1_RBT____20190403T125950_20190403T130250_20190404T215200_0179_043_138_1620_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('a000aacf-6134-4deb-b328-4ee17fcff76c')
S3A_SL_1_RBT____20190403T130250_20190403T130550_20190404T215309_0180_043_138_1800_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('7a94a8bd-0dc0-4a82-a052-d82d915e9d33')
S3A_OL_1_EFR____20190403T180248_20190403T180548_20190404T224851_0179_043_141_1620_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('1d5ec848-f9c6-49d2-a326-c9dce4176fc3')
S3A_OL_1_EFR____20190403T162148_20190403T162448_20190404T211304_0179_043_140_1620_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('10237b26-5a73-4f60-b4e7-9904138e969e')
S3A_SL_1_RBT____20190403T111851_20190403T112151_20190404T192947_0179_043_137_1620_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('3e9be1b7-c9e9-4946-9f3c-e415e4ebee90')
S3A_SL_1_RBT____20190403T112151_20190403T112451_20190404T193057_0180_043_137_1800_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('c32ec20e-0026-4799-91bf-6c176da67c6f')
S3A_OL_1_EFR____20190403T144049_20190403T144349_20190404T192857_0179_043_139_1620_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('ac5acf2a-dc23-463f-beb0-5626513097e9')
S3A_OL_1_EFR____20190403T144349_20190403T144649_20190404T192921_0179_043_139_1800_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('f5321be3-cec5-4a32-b4f6-efd7e8fe170c')
S3A_OL_1_EFR____20190403T125950_20190403T130250_20190404T174913_0179_043_138_1620_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('3008e754-4038-4c4e-aea4-7f88f18e78a8')
S3A_OL_1_EFR____20190403T130550_20190403T130850_20190404T174959_0179_043_138_1980_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('ad529d15-8a8b-4152-bd48-655a7f31a632')
S3A_OL_1_EFR____20190403T130250_20190403T130550_20190404T174937_0180_043_138_1800_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('c59d3f4e-7061-44e0-86f3-e34c4d00da46')
S3A_OL_1_EFR____20190403T112151_20190403T112451_20190404T160901_0180_043_137_1800_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('6af27ae1-a6a8-4ac1-acfd-99a8fba502ae')
S3A_OL_1_EFR____20190403T111851_20190403T112151_20190404T160837_0179_043_137_1620_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('767965f8-c05e-4435-8b5a-dd84988a7a34')
