S3A_SL_1_RBT____20180605T183242_20180605T183542_20180606T225527_0180_032_070_1620_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('02ea9d57-6828-4156-a36d-ad68394566a8')
S3A_SL_1_RBT____20180605T165143_20180605T165443_20180606T215248_0179_032_069_1620_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('468ca30f-ac73-4631-b589-7c67841d6e28')
S3A_OL_1_EFR____20180605T183233_20180605T183533_20180606T224827_0180_032_070_1620_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('1b30f345-1348-4e34-9b5d-0eff2a20ea12')
S3A_OL_1_EFR____20180605T165134_20180605T165434_20180606T210857_0179_032_069_1620_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('e339603a-d593-473e-b7dd-d4f0417146d5')
S3A_SL_1_RBT____20180605T151344_20180605T151644_20180606T192751_0179_032_068_1800_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('d7d7f31d-76b2-4d1b-a3ea-849039d58b9c')
S3A_SL_1_RBT____20180605T151044_20180605T151344_20180606T192642_0179_032_068_1620_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('1616d4a7-b49d-495a-a52a-0f34a786aef5')
S3A_SL_1_RBT____20180605T133544_20180605T133844_20180606T175448_0179_032_067_1980_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('73ba7acd-437c-4d4f-b404-80089ecc24c6')
S3A_SL_1_RBT____20180605T133244_20180605T133544_20180606T175327_0179_032_067_1800_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('5cfa09c1-fb2f-4cd6-bb95-c77fa1216a91')
S3A_SL_1_RBT____20180605T132944_20180605T133244_20180606T175206_0179_032_067_1620_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('837df05e-74fb-4a57-a767-c68e01506b00')
S3A_OL_1_EFR____20180605T151335_20180605T151635_20180606T192922_0179_032_068_1800_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('0a0aeb08-2a08-4973-8e79-8a6fc2eff7af')
S3A_OL_1_EFR____20180605T151035_20180605T151335_20180606T192859_0180_032_068_1620_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('84e32e3b-5ed2-4b0b-9017-fe86ca5715a3')
S3A_SL_1_RBT____20180605T114845_20180605T115145_20180606T165022_0180_032_066_1620_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('9db82ed3-8028-4f73-9f51-1423265fe56a')
S3A_SL_1_RBT____20180605T115145_20180605T115445_20180606T165132_0179_032_066_1800_LN2_O_NT_003,https://scihub.copernicus.eu/dhus/odata/v1/Products('19752c2e-c500-45c7-a843-288544ee1a84')
S3A_OL_1_EFR____20180605T133236_20180605T133536_20180606T174158_0179_032_067_1800_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('bac51f56-4ef0-4ced-b573-7c781cf7df5d')
S3A_OL_1_EFR____20180605T132936_20180605T133236_20180606T174138_0179_032_067_1620_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('3b14338c-ae64-4a4a-8b81-5cdc58183e3f')
S3A_OL_1_EFR____20180605T133536_20180605T133836_20180606T174219_0179_032_067_1980_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('2a6a2f98-9006-440e-8f0f-5c22ee1d4beb')
S3A_OL_1_EFR____20180605T114837_20180605T115137_20180606T160833_0179_032_066_1620_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('d375d294-ec54-445e-8fcd-56c3541670fd')
S3A_OL_1_EFR____20180605T115137_20180605T115437_20180606T160856_0179_032_066_1800_LN1_O_NT_002,https://scihub.copernicus.eu/dhus/odata/v1/Products('76dfb3e5-4b5f-4bd6-82de-48db486eb84d')
